id,factor2
LINC02562,0.4792023949703758
CRIM1-DT,0.47864748244767474
ETFA,0.4778186261861359
MIPOL1,0.47671730820323593
HMGA2,0.47543486279198677
TAF15,0.47446625236825973
MARCHF6,0.4736937871113458
PRSS2,0.47366095852607015
CR2,0.4735102618822609
MEIS2,0.47072163247242493
LRRC8C,0.4680048570613149
ITGB2,0.4669086465993845
HERC2P7,0.466673334004534
IGFBP3,0.4662212058948261
SRD5A3,0.4658746458921735
TNFRSF11B,0.4655283523318249
ARMH4,0.46528697213709164
IL1RAPL1,0.46509396000013076
LRRFIP1,0.46231079483217763
SP2-AS1,0.461878026520958
CPNE8,0.46177808485314886
NUDT11,0.4617528209328302
KPNA5,0.46157152659839706
ADAM19,0.4608227393676842
KIF5C,0.45971056300163365
ANKDD1A,0.45925674624109564
SORBS1,0.4590754333899833
CHD1L,0.4584431012211598
SIGLEC6,0.4581119391192429
AIG1,0.4579005196522241
SLC46A1,0.45681247341609704
HHAT,0.4566288458484517
HPS3,0.45611173558542656
IGFBP1,0.45585873753338396
ST7L,0.45577018558325605
PRKD3,0.4555059430967303
DYNC2H1,0.45522250012047794
TEX9,0.4551433144596235
AQP3,0.4544374798345322
PTCHD4,0.4541369602030159
CFAP69,0.4532496048518873
GPR63,0.453108733552897
AXL,0.45245856078857277
TMSB15B,0.45226897038038677
LCA5,0.4510538937439671
TLCD5,0.45084150330804396
SYNE4,0.44929267091730357
TUT4,0.449280562587568
ATXN2L,0.4470631429462529
TGFB2,0.44528571930004573
DBN1,0.4447621946957465
MIR221,0.4443902371879538
CATSPER2,0.44341047793729915
AKR1B1,0.443265331231204
TBC1D32,0.4426944614660475
COL13A1,0.44257002229175385
ZNF114,0.4418457659949388
ODAM,0.44148062515350855
PLP1,0.44136942971250165
SOBP,0.44129541917048504
SMTNL2,0.4411705082393818
CAMK2B,0.4406105044327834
PRDM5,0.43901692255938096
NXPE3,0.43854853081754713
TRIM33,0.436799693144472
SEMA3A,0.4367401517562693
USP9Y,0.43658087762458125
APOE,0.436427588046429
CCDC150,0.4363996223174682
RNF217,0.4358597968880715
FRMD5,0.43462302805327246
TCF4,0.43443616191185624
FTX,0.4341435316836105
ATP10D,0.4337224366382045
ATP5IF1,0.43219637158330476
SFXN1,0.431261571123844
IKBIP,0.4311901494368648
ADGRG6,0.4310066102995429
LUC7L,0.4306436186745158
MCAM,0.4303976010655149
PRTG,0.428474834858379
HS3ST4,0.42820136217420746
DNAJC6,0.42772925962762975
GDNF,0.42760980270072335
THNSL1,0.42756054169730145
TRMT13,0.4263273033134724
RUFY3,0.4258736086596314
DNAH14,0.4248718515447242
ZNF711,0.424711299198338
QKI,0.42404512010599377
NUTM2A-AS1,0.42393687005880165
TMEFF1,0.4238887681301376
CNOT7,0.4235733048972055
LINC00205,0.4234337027718886
WWTR1,0.42315227241416287
PON3,0.42264550347623336
APOH,0.42198602394951334
NAA25,0.42084804564573547
U2AF1,0.4208143672558115
SLC2A10,0.42028622580660513
MAGEC2,0.4199600182507506
TMEM178A,0.4196851423539818
CRACD,0.41924954427119865
VPS13C,0.4191591489643596
IRS1,0.4184331209843397
FBXL2,0.41754884147172744
PMP22,0.4172974549557875
COCH,0.41633365145886564
LINC01088,0.41463426407724924
LRRN1,0.413374043086623
KLHL5,0.41330798305408284
GRB14,0.4125978471276095
MATN1-AS1,0.4123197396998933
AHNAK2,0.41215973100615005
PTBP2,0.41195310060588863
KDM5D,0.4115555308669956
FASTKD2,0.41038612729312696
RASSF4,0.4101517530383422
CSAD,0.4100609784699112
ANXA1,0.40938528651990785
STEAP2,0.4089098557385849
MYLK,0.40871578257401686
FER1L4,0.40837815372777886
ZNF512B,0.4070391620837473
SLC12A6,0.4051840846352992
SUSD4,0.40511665307410694
SERPINA4,0.40505303545626165
ADAMTS9,0.4048806965728967
SLC22A17,0.40378433939428915
ARHGEF4,0.40359940762105795
ANOS1,0.40299450818677557
PDCD5,0.4029589287697153
USB1,0.40243999193711305
SYNGR1,0.4017887627299556
SERPINA1,0.4017047765557372
TXLNGY,0.4016565307248126
RLN2,0.40128402876840885
ICA1L,0.4009083861457004
ARHGAP29,0.4006135205089336
AURKB,0.39994625262324124
ATOH7,0.39943431768054893
SH3GL2,0.39922258945407924
NPNT,0.39921615689204043
MYH10,0.39896014026569354
NHS,0.3986420114575421
SUGCT,0.3977230321511629
RNF144A,0.3974812468396112
SEZ6L2,0.3968539064772288
EHD3,0.39672533873794147
NOVA1,0.3966289564874867
PRDM11,0.39661173813737133
IGFBPL1,0.39590025608303
MSRB3,0.3954080916816589
STON1,0.39359823617054845
RBPMS2,0.3935923625942055
SYNE1,0.39320594975219575
FCRLB,0.3928938255924244
PLEKHG2,0.39215849584074214
PARD6G,0.39084948819808923
FILIP1L,0.3902721058536616
FGFR2,0.3893413564537182
AKAP9,0.3892890048152514
EDRF1,0.38870496728162895
FRMD6,0.3884780062004298
SLC16A6,0.38767616083444284
TTYH1,0.3873860348170079
GLDN,0.3860030755150858
CTC1,0.3858340291231586
DOCK8,0.38556675544309
GLIS3,0.3854135127764435
MYRIP,0.38521548900469593
PABPC1L,0.3841499997170848
CEP95,0.3837820691282934
CHN1,0.3826587884078586
CDKN1C,0.3825785680659119
GGA1,0.3819524968674399
LINC01770,0.3818430585518595
MED31,0.38132723122278245
LYRM9,0.38107380583577904
MORF4L2,0.38005648999226677
MED13L,0.3800226585577475
CEP68,0.3796760427373589
MIR1915HG,0.37756463908250243
BASP1,0.3773085221404431
AKAP12,0.3767356809207913
IGDCC3,0.376507900320742
MCC,0.3759130050871976
PGBD5,0.3749002557131248
RDX,0.3744713033487629
NBEA,0.37419474730531366
SLC6A14,0.3730644409892228
LARP6,0.37237515349824596
KLK6,0.372209253994891
RAC3,0.3718082454520418
FANCA,0.37146702576044593
TTC7B,0.3713782996558479
FANK1,0.37107908317369637
SRSF4,0.37091506257288737
TENT5B,0.3703938460136412
AGBL3,0.37033171662002456
FOXL2,0.3702046359834569
LPAR6,0.36961874548563717
AS3MT,0.36953245132860485
ELOVL4,0.3683726590431303
RAB27B,0.36832095379770624
MTUS1,0.3682185633238111
MAK,0.3681937973356684
HSPD1,0.3675541155322325
DAPK1,0.36745890449807184
TM4SF1,0.3673429976531218
FNBP1,0.366635581270758
HDX,0.36590631950786384
SOX7,0.3652582193927649
FBXO22,0.36411756349850455
MIR34AHG,0.36405060849019977
ARHGEF10,0.36383935809888773
RPL5,0.36299674013966415
LIPC,0.3628281836620478
C1orf115,0.36156854763628943
MED18,0.3614598112724045
SMIM10L2A,0.36134821728002803
GOLGA8A,0.3605535117040787
RBM11,0.36050571054019265
AASS,0.3601064941476165
IL1R1,0.36004908154162074
HOXA1,0.3598653958222461
RSKR,0.35974868544538263
EDN1,0.3591653005477664
ICAM4,0.35864011008345154
PTK7,0.357768960748519
ARNT2,0.35742955261333853
BMPR1B,0.3574098719044147
MAPK12,0.357387838055141
IGF2,0.35700050867351174
TMEM167B-DT,0.35674759033438724
PTPRR,0.35660010978432055
BTBD11,0.3562916435092248
ZCCHC18,0.35547196462048913
NMNAT2,0.3548755869570866
CYP2U1,0.35481829411394344
SYT11,0.3547457398758142
NXN,0.353987154930128
HERC4,0.3539443409239345
LINC00173,0.3528917508395862
ZMYND12,0.35283272498688745
SNAP23,0.3526721069682487
SCN8A,0.35261027420503205
TSPAN2,0.3525103103655822
ACTA2,0.3523350290293943
ZNF618,0.35220767692962074
CDKL2,0.35184074891020567
KCTD15,0.3507533909875876
TANK,0.3505748382078044
MMD,0.3497156656866143
CRTC3,0.3497009057002192
METTL3,0.34968833159318213
MBD5,0.3496499002239265
PYROXD2,0.3493361724625995
OR2A20P,0.348712803560111
SLC25A21-AS1,0.3486901410567283
SV2A,0.3478034254279766
HTRA1,0.3477832401616298
MAGEE1,0.34767284719302505
GABPB1-AS1,0.3474501011037947
CACNB2,0.3469126266101303
CDKL5,0.3466551767672765
ZFP69B,0.3465388652470201
FJX1,0.3464418721055482
AHRR,0.34554523748182114
TDRP,0.3449841964366843
CX3CL1,0.34442893894190774
FBXO9,0.34392435600376386
C1QTNF3,0.34354869969589563
CAV1,0.3432138899758716
PRKACB-DT,0.3428533110218159
AADAT,0.3427684273109017
OXCT1,0.3427210793314036
DUBR,0.34268541059044105
MIR3682,0.3424514150367254
BTBD8,0.3420891507679386
FAM3B,0.34146274286952766
DLL3,0.34116665220904596
ALDH1A3,0.3399785733662476
FGD6,0.33942991250422383
JADE1,0.3380900792893422
CAPS,0.33770331750751215
LINC00342,0.33755295982172545
EML6,0.3368373450498779
TRAM1L1,0.33657523946744233
ARHGAP10,0.3358179532111861
ENPEP,0.33534855833043753
SBF2,0.3343294012396157
PLCE1,0.3340663607361801
SMIM10,0.33368986607399936
NAP1L5,0.3328345467523876
DCDC2,0.33265727622581936
RNFT1,0.33255741053299126
USP46-DT,0.33207920949891717
GCNA,0.3314594217178384
HDAC9,0.33122991989555917
EID2B,0.3307534419749896
ENOSF1,0.3306665700967889
SGSM2,0.33050006521304315
PRKRA,0.33048664285659585
KIDINS220,0.3296191622142294
TMEM144,0.3292084645621948
NPIPB3,0.32809066047840446
KRT13,0.3271580256025649
DENND2C,0.3268507263120372
KSR2,0.32670540779604396
FAM13C,0.32636675321584885
FGFR3,0.3260806230850535
XPO7,0.325711440987384
ORAI2,0.3254127070179915
PCSK5,0.32513959895353817
LTBP1,0.32468542028782094
DOCK4,0.324579669076548
CADM1,0.3242200765997772
DIS3L2,0.3241620638393901
CENPBD1,0.3239837103028947
CFL2,0.3238176436462175
DRAM1,0.32377129821309303
SYT1,0.3228385270711203
ASPHD1,0.32274237397429617
DISC1,0.3217907478390685
SYNPR,0.3217658419984767
RBPJ,0.32161896780819493
DIP2C,0.32144570298586794
CAV2,0.3214375994558877
TUBB2B,0.3210956647932325
ZNF37BP,0.3203276947381135
MR1,0.32013656299576354
RAB38,0.3200203923600314
FNBP4,0.31998484807801475
ZMYND8,0.31986273684944566
ANKRD6,0.3196414738651977
CKB,0.3188219012001009
ARID1B,0.3180805591421943
MRPL43,0.31801536646137174
DMD,0.3173849700628289
FMO4,0.31724317207738245
TMOD2,0.3158284350828194
SPATA18,0.3153625911865307
LYPLAL1,0.31520089987227934
VMP1,0.3143208763361698
SRPX2,0.3138521195349346
ATAD1,0.3136588159764021
ABAT,0.313227410228617
FAS,0.3124197847167616
GPLD1,0.3123086813983773
TUBBP5,0.31201238424429073
SYDE2,0.3117537059475488
NEK11,0.31174076371053233
LEPR,0.31118125727516616
CDC42BPB,0.3104883457789874
SCFD1,0.31014940259367135
PKN1,0.31002809395217235
LINC01424,0.30944776463322154
MDM2,0.3090196073505095
ZBTB47,0.30885225473479794
DCP2,0.30812168024778236
TRIM58,0.3078657283503018
ZMYND11,0.307645306019953
MAP7D3,0.3067535757385489
RORA,0.3067520518558483
PARD6B,0.3066129577355991
BICD1,0.30640706282836366
FAM95C,0.30640280059635666
RNF213,0.30591976257933673
VWCE,0.3054203374006982
EXOC6,0.30539258476519276
ZNF396,0.3053578192546019
IREB2,0.3052813742784318
PARP6,0.30440844791715554
UBE2D3,0.30338714569326936
PLOD2,0.3031798421318548
CBS,0.3030621662136771
LMCD1,0.30264266028549924
ADAMTS17,0.30205142254960365
GLUL,0.30177052845098595
PACSIN1,0.301190192055978
SPP1,0.30059381593073
NHLRC3,0.3004967936535236
CHST6,0.3003451078866556
STEAP3,0.30006738431073265
GLIS2,0.2996394501822697
C12orf56,0.2994658584178098
CXCL6,0.2980844705827545
WDFY2,0.29774372576630975
KLHL3,0.2964613549172693
MAMLD1,0.29636573500062424
ZNF736,0.2959561172878163
NDE1,0.2956168299149616
NSD1,0.2946171040415437
CNIH3,0.2942429716198036
CTAG1B,0.29346460430878496
PDXDC1,0.29297394238784136
PHACTR3,0.2920903353210244
HLA-DMA,0.2919539469653584
TM2D1,0.29144308299312555
PRICKLE1,0.2910135121606855
RALGPS2,0.2906940959919302
NLRP1,0.28991105127364825
WNT6,0.2886999319979606
PLAAT3,0.28853323238699513
BLVRA,0.288421998418648
B3GALNT1,0.2881516101485653
RPS4Y1,0.2870854318986814
TINCR,0.2869427213283183
RPL18A,0.28633382056381895
DHRS2,0.2857098295845354
FBN1,0.28540476522212727
HACD4,0.2843257835160993
TTC37,0.2839827531687344
WNT3,0.28380737866079925
TPBG,0.2832004755855502
CITED2,0.281560873600576
WIPF1,0.28114768911174703
NFIA,0.2809449765727713
FXYD2,0.28033237501844893
GDPD1,0.280189391259361
SAMD4A,0.2801449896861169
SNHG14,0.2800771988396186
RAPGEF4,0.2799481920791148
IKZF2,0.27960425902506364
KCNJ8,0.27876146522201567
ART3,0.27866144596223213
SEPTIN7P2,0.27818498749706516
SYNE2,0.2779424944437275
LUC7L3,0.2778071749518603
TM7SF3,0.2777227341422249
PHLDA3,0.27756103554517186
DENR,0.2774549689765408
SMOC2,0.2766211927313271
CYBRD1,0.2765783396861887
SLC2A3,0.27642191613864153
DHX36,0.2761722635349346
EIF1AY,0.27607145446447817
GPM6B,0.2756037826802995
GPBP1L1,0.2752632539357327
SACS,0.2739693406246825
APLP1,0.27251422768727757
UTY,0.2724474725078621
GTF2H2C,0.2722506709659898
HFE,0.27222041293598936
MYOF,0.2720205312315544
PRORSD1P,0.27201259548386203
ASB9,0.2706204947891583
CASP4,0.2702207984248808
ZFYVE28,0.26992754596039825
CRABP1,0.2698879849018462
KRTAP3-1,0.2698220055645821
C10orf82,0.2695913091215764
FAM174B,0.2690966477346597
ACSM3,0.2689965743278674
STRA6,0.26875106061313153
CUL4A,0.2683114488455987
SLC4A7,0.2680232498309847
NAV1,0.2679588641321529
AMN,0.2674438441338337
LYPD1,0.2663834467930096
MPV17L,0.26638144780090345
ADAM22,0.26636068351312897
AFAP1L1,0.26609954807723785
FPR3,0.2660695990913829
ARIH1,0.2658045938399309
IQCG,0.2655807887464487
NMT2,0.2651926236137919
SORBS2,0.26458105149372574
STK31,0.26426739971128815
LRRIQ3,0.26368707877434283
ZNF594,0.2632496776979565
TTC9,0.2614566855117947
CYFIP2,0.26116428069372943
ANAPC5,0.2605145534233397
NFX1,0.26032096831228646
SPOPL,0.26003793568008493
STOX2,0.2600100878309333
CLTRN,0.2599975323117204
NUAK1,0.2599593380247394
ADRB2,0.25978775064359305
GPER1,0.25973822105145083
RBP7,0.2595588687365687
VTN,0.25922535746591824
RNASET2,0.2589158049057312
LRRTM1,0.2584095113405178
AGTR1,0.2581282584866207
LINC02615,0.2570804157709326
NTN4,0.2570268143570569
RASL10B,0.2557021283184925
PPP4R3A,0.2551946886026807
CAND1,0.25508517302062406
TUBB6,0.2540266611199012
LINC00960,0.25379758542403713
SLC14A1,0.2534131106201298
ST8SIA4,0.2532464267918223
THBS1,0.25270426642982563
LCK,0.2525888631768411
RTL5,0.252251818004396
ENPP1,0.25195722809366017
GLDC,0.2510065367569129
MTARC2,0.24965623607511034
BEND6,0.24857310073422081
STK33,0.24826679704571095
ZNF423,0.24763336985798823
SMARCA5,0.24761897295564891
ASXL2,0.24746562172200595
PCAT6,0.24731644409855477
FAM171B,0.24615638730306377
HOMER2,0.24570769623163896
WWC2,0.2452743491337206
CCDC68,0.24484321547105228
BTN3A3,0.24452545760999692
CLGN,0.24434858027666753
FOXP1,0.24409137645375073
BNIP3,0.2435094049526434
ASCL1,0.24347482144490726
SMOC1,0.24328290672912126
EREG,0.24281060566919727
JCAD,0.2427323133569949
CABYR,0.24199158212178154
AKAP10,0.2413514261558058
DOCK1,0.24008328819478864
EPC1,0.23879875974048004
MBTD1,0.23842320256839894
ZNF365,0.23831412549233832
N4BP2L1,0.23774797731522088
GNAS-AS1,0.23725718275544141
PROC,0.23701049683170988
ATP8A1,0.236713175801388
NEAT1,0.2363664502995962
TTN-AS1,0.23601138698084057
SOD3,0.23555242680268876
RBP4,0.2353527071518308
GSTM3,0.23461143897581072
PID1,0.2334132350482247
ZBTB10,0.23292651348134424
ZFAND2A-DT,0.23254546009522378
TMSB15A,0.23216628236794665
GALNT5,0.23150328414731658
DOCK8-AS1,0.23092261295819988
KIT,0.23001789603504272
YOD1,0.22997301218280433
TOX2,0.22889119916664555
LOXL1,0.22887914145146618
IGFBP6,0.22829225598585717
USP47,0.2276132569861702
ALDH6A1,0.22624489851710466
GJB6,0.22597829273991216
NREP,0.22571881051659334
CAHM,0.22520378985987105
ERICH5,0.22516582935203094
SLC39A14,0.22448872690126032
MRPS11,0.22428132668111023
JAK3,0.2231571373252347
VASH2,0.22291482938841986
PTPRM,0.2225482810270776
GATA4,0.22186571084441206
LINC00339,0.22176989920392545
UCN,0.2216052102795578
GPRC5B,0.22115596153388054
SLC9B2,0.22089992595052022
EIF2AK4,0.22023174002324591
SNRPN,0.21955406193356078
PAH,0.21940636982799636
VPS35L,0.2185672103537868
ZC3H14,0.2179439218384872
NDP,0.21783068601146952
NRXN3,0.21773352820201003
FAM110B,0.21672692639889266
MME,0.21637154115986054
AK4,0.21630785188376514
MERTK,0.21579101921524832
TMEM165,0.21522626664350372
DCBLD2,0.2148689330664997
SDCCAG8,0.21424298415241788
GSEC,0.21410613734237965
TET1,0.21372964667555
CXCL2,0.2136466551012281
NFE2,0.21347817276184156
ERLIN2,0.21346383390669493
SPATA17,0.21331972552870768
ELFN2,0.21313862915447537
TOMM20,0.21312966946962125
STON2,0.21305939285843145
DEPP1,0.21285260662936836
AHSA2P,0.21270131443898518
PCNX1,0.21175530264690828
TTTY14,0.21147397255247347
MEIS3P1,0.21006559147741644
FREM2,0.20999053246154406
ALPP,0.20960441108955402
PCDHB2,0.20935833219617442
PCOLCE2,0.2092276130552862
ACVR1C,0.2090906301310891
LINC01410,0.20894854979286318
SPACA6,0.2084025596827667
ELAVL2,0.20764078882688275
ACP5,0.2068139709053236
BEND7,0.2066739112432305
MBNL1,0.2065878797321002
ZNF124,0.20606348075092165
FRMD3,0.20600222748778468
TACSTD2,0.20507131298250061
OTUD7B,0.20496541588552114
ARMC7,0.20290207002524902
SLC35F5,0.2025031779142207
HBE1,0.20145540536488626
FRRS1,0.20140615491165983
FKBP7,0.20122012595123864
PHYHIPL,0.20088827758986377
C4orf19,0.2006511209436078
ALPG,0.20042853141871114
ACTR6,0.20040841052699024
RIPPLY3,0.20006069469154333
SLC47A1,0.19977859743163054
TMEM37,0.19948210476955466
PLAU,0.19928470697087478
GXYLT2,0.199128690532653
DHX30,0.19911054486507798
ADGRF1,0.19865155169030713
RAPGEF2,0.19856924408558393
HPGD,0.19827845893437798
CYP26A1,0.19827479141396476
SLC2A1,0.19815479452899604
CPLANE1,0.19773557684207643
RTKN2,0.1976215556231427
DAB2,0.1959106496876076
ZNF300,0.1958030199709849
THSD4,0.1954469042941139
HAUS5,0.1950122155825898
RPGRIP1L,0.1950042466675639
ADGRL3,0.19454562145564025
DEF6,0.19445000446471647
PRODH,0.1940759193224775
DSE,0.1938421877376195
MAPRE3,0.1924729373731206
DDX3Y,0.19231134623502955
NDN,0.19194125757243116
ODF2L,0.19149758003403533
MYEF2,0.19123014057383864
INPP5D,0.19114903538820593
ZFY,0.19060162086921154
TNNC1,0.1905553693371373
TTBK2,0.19008258209459009
MYL12A,0.18926520012916417
NINL,0.18911727239124637
RPL23,0.18849320716540396
ADRB1,0.18830615131171496
SCD5,0.1880049503419546
ZBTB37,0.1879340327917272
ZKSCAN7,0.18760628428212803
PRSS35,0.18676126001928373
C18orf54,0.18675023615355393
HTR7P1,0.18615340649837758
KIF26B,0.18612806319724734
DCLRE1C,0.18609715905773505
ZEB1-AS1,0.18596683426382987
MAOB,0.1857529883995996
FSCN1,0.18521978449763632
MCOLN2,0.1851033901278398
SPTBN2,0.18495199700009818
CFAP44,0.18464085729944202
PTK2,0.18447081150938968
FSTL1,0.18425459864607902
RTL8C,0.182966294642849
RAD54B,0.1824879407808218
ERI2,0.1824175901177089
REEP1,0.18221759357571504
PRAME,0.1821541466578155
DNAI3,0.18163434066068948
DAZ1,0.1805474498694548
MAGEA3,0.1802977159732394
AGT,0.1799900804375969
PTEN,0.1798737252304701
MIR17HG,0.17972116764993534
FGF9,0.17917725854144612
LMNTD2-AS1,0.1790279220196184
ZNF311,0.17901279382432753
TMEM64,0.17867736915888893
ABHD4,0.17867673935289963
GRB10,0.17854994319924486
ARHGEF26,0.17820759115942658
SDC2,0.17741837311006023
CTNNA2,0.1771570458622772
CXCL1,0.17681975809882902
UBE2E2,0.17635737769566454
PRDM1,0.17606625846854437
RPL30,0.17580014033954722
SLC22A15,0.17561785604840827
MPL,0.17552897898039138
FOXP1-IT1,0.17518108663439455
CDH7,0.17512581843376712
WDFY3-AS2,0.17498386042286676
CLIP4,0.17432609613832054
KCNS3,0.17425105023349668
SCG5,0.17378609558857896
TMEM170B,0.17331414041052526
STRIP2,0.17319226549531097
MYL9,0.17299443141416537
SLC6A13,0.17229682901989118
SNX25,0.17226030490917077
HOXA7,0.17207640047143666
C5orf46,0.17182841424355047
KAT2B,0.17176082869055365
DUXAP8,0.17090528468041977
TRIL,0.1708261301296206
USP6,0.17080660869239
KRT34,0.1702358849273516
FBXO16,0.16978760094187198
IQCJ-SCHIP1,0.1688687531623165
SLC52A1,0.16780744206145892
TCEA2,0.16734884932047087
NRCAM,0.16721028416363584
ARHGAP21,0.16714811124812387
ZNF83,0.16597019274341857
SESN3,0.165445747985474
MIR3142HG,0.16521833220569446
FAM226B,0.16498335575760986
PITPNM3,0.16483210828467015
ZNF141,0.1645025842178612
TPR,0.16434015732121873
CLCN5,0.16418715979436982
PPM1K,0.16402077360923906
OBSCN,0.1629199340617164
IMPACT,0.16267568000772273
C7orf31,0.16240013061926684
FAM201A,0.16227932265393238
SNHG3,0.16216270358315846
VRK1,0.16193111299291146
HECTD2,0.16168079514997535
SYNE3,0.16137355861245098
IL1R2,0.16124336992402194
EFCAB2,0.16120336983221023
AGO3,0.161162123121138
MDM4,0.16062307332153292
KCNQ4,0.1604666659324553
CTSF,0.16006054083666912
SLC9A7,0.1598200845678893
N4BP2,0.15932628290864498
TRIM13,0.15925978474693392
NPTXR,0.15897308058819953
ZNF37A,0.15894736733386985
