,AUC_Mean,AUC_Std,Distance,PValue
ENMD-2076,0.9462744383977475,0.035025400468746686,13.329876648203085,0.000999000999000999
STA-21,0.6067328890760699,0.043779544332087625,2.143293696304929,0.000999000999000999
Amuvatinib (MP-470),0.6423300266868798,0.09087275163596308,1.969122796120075,0.001998001998001998
GNE-7915,0.6001773113798092,0.08947964205206267,1.9904061072921595,0.07892107892107893
Genistein,0.7756149426413763,0.07452544323550714,4.3560964021893165,0.000999000999000999
PHA-680632,0.9606758467771925,0.02422971553836407,15.40995136941796,0.000999000999000999
FIIN-2,0.5807093152872154,0.09037164077827008,1.5499286459820427,0.42957042957042957
HMN-214,0.9237214307431699,0.039452011858768544,14.349037151609112,0.000999000999000999
Hesperadin,0.936263587447411,0.07041864499427117,9.118869689385518,0.000999000999000999
ONO-4059,0.6359255819659426,0.10005619942934674,2.3104377921717605,0.003996003996003996
KRN 633,0.6623220062435748,0.07995635203730561,1.3854398671495873,0.001998001998001998
Tie2 kinase inhibitor,0.6078037421328915,0.0693717847976183,1.9080277313549212,0.059940059940059943
AG-18,0.6115230102141866,0.05787728812724668,1.6539292150652252,0.05194805194805195
KW-2449,0.9073221251609999,0.04414915170835744,10.567506243702338,0.000999000999000999
R406,0.6571180735758909,0.0382135507466498,1.485026025037882,0.000999000999000999
AMG 337,0.7387628232587004,0.0827175568733924,2.983301284517722,0.000999000999000999
PP242,0.8363280278373159,0.05162576943912441,5.116369507323949,0.000999000999000999
Palomid 529 (P529),0.5822098265561383,0.0951696172854044,1.9169388182622855,0.24975024975024976
Saracatinib (AZD0530),0.9019420899502464,0.04908674074401083,9.453234768957486,0.000999000999000999
SB431542,0.6136902125448223,0.06083752807175244,1.9043407965550998,0.000999000999000999
PD184352 (CI-1040),0.8051593410783617,0.044112715403181665,3.5742968160968442,0.000999000999000999
Thiazovivin,0.6237959208638206,0.06195914887006308,2.1543424906519713,0.000999000999000999
NVP-AEW541,0.9522400931541597,0.030665596705529326,15.677121358374174,0.000999000999000999
Theophylline,0.595111492420465,0.06732300359701401,1.1198276084910748,0.000999000999000999
"VX-680 (Tozasertib, MK-0457)",0.9217202224151585,0.036254940533361,14.189011018217158,0.000999000999000999
CYT387,0.6127761842901351,0.03556082327522242,2.226869109160461,0.000999000999000999
PHA-665752,0.7950897680766631,0.06604509365455917,4.80613312581209,0.000999000999000999
NVP-BSK805 2HCl,0.7163517495730112,0.03564119754581559,2.539431302324115,0.000999000999000999
"Refametinib (RDEA119, Bay 86-9766)",0.9271311916852646,0.029387290819687443,6.801264395632778,0.000999000999000999
PF-5274857,0.5557113882290544,0.06594100415608098,1.5012877736845893,0.3226773226773227
ZM 447439,0.8699144632750819,0.053029504673650224,11.045861768295895,0.000999000999000999
Pirfenidone,0.6538724749085003,0.06539265728339616,1.8135099048116208,0.000999000999000999
JNJ-38877605,0.7177060551880202,0.07830707966432099,4.204524037903485,0.000999000999000999
KY02111,0.5593215836982867,0.038121427610144594,1.1481552647045723,0.17682317682317683
AG-490 (Tyrphostin B42),0.5835426160176056,0.059531903320468336,1.5956509909358936,0.001998001998001998
GF109203X,0.8280141351355516,0.03372154712277186,4.595696929437661,0.000999000999000999
TGX-221,0.7596000343696241,0.07604118124420117,3.9898760018054187,0.000999000999000999
FH535,0.7725248496735497,0.050208382566909196,3.199873340425812,0.000999000999000999
CUDC-101,0.9581340202562775,0.026195594197538485,12.763809919651623,0.000999000999000999
ZM 39923 HCl,0.5543354071575191,0.04652511480236504,0.854240557223716,0.12487512487512488
JNJ-7706621,0.9593782533256068,0.01762651143572311,15.910390561243316,0.000999000999000999
Decernotinib (VX-509),0.6433447715752545,0.04178186758336572,1.5476996435254204,0.000999000999000999
TG100-115,0.575027316063921,0.07886695428023573,1.9562317122859185,0.4515484515484515
VX-745,0.604771972897057,0.06407124283865964,2.045311154149414,0.07392607392607392
Bikinin,0.6136958505404797,0.06677720831991671,2.1064838327320192,0.03296703296703297
AEE788 (NVP-AEE788),0.9359566223058771,0.03710377558087368,12.10145187625505,0.000999000999000999
BIX 02188,0.6328736455323143,0.08713679440944598,1.9484468825971504,0.017982017982017984
CC-223,0.8713008047164393,0.050164574596220604,4.981189590530626,0.000999000999000999
AT7867,0.8684307675132483,0.04839951605582899,7.2644600642324075,0.000999000999000999
H 89 2HCl,0.6135420054184244,0.060161764982807696,2.699532437021256,0.013986013986013986
CEP-32496,0.6015712651642378,0.05087141127536686,2.8985760615518625,0.08091908091908091
RAF265 (CHIR-265),0.9531536211396281,0.028761009003187392,9.613017739223496,0.000999000999000999
SGI-1776 free base,0.8217260998044702,0.05565611324358204,5.944295880889843,0.000999000999000999
Oclacitinib,0.5589299874451813,0.052709891916625604,1.424984150567914,0.06693306693306693
Degrasyn (WP1130),0.6253530588475288,0.06149988783302622,1.7030106069977367,0.005994005994005994
Selumetinib (AZD6244),0.9652317919614184,0.02073545667247518,9.67053611809923,0.000999000999000999
SB216763,0.66199354994325,0.05760247742987736,2.6757052380844057,0.000999000999000999
Dasatinib,0.7684607704863998,0.07191277209512913,5.543908080336824,0.000999000999000999
GSK429286A,0.6630565154663299,0.0668565826847657,4.488125301225878,0.000999000999000999
Pazopanib HCl,0.6268031509200723,0.06167093317571454,2.7866230419319518,0.027972027972027972
"LDE225 (NVP-LDE225,Erismodegib)",0.5610265358046782,0.042996349524558324,0.9397803604152742,0.12987012987012986
LY2157299,0.5840622911832167,0.045786029809653676,2.204003906218435,0.022977022977022976
ZSTK474,0.9328018985845073,0.03892779869207997,7.342890806616527,0.000999000999000999
TG101209,0.944534102184622,0.020187429315309716,15.520847504283168,0.000999000999000999
OSI-906 (Linsitinib),0.9246764405849335,0.03845972989707637,5.8489573666903185,0.000999000999000999
"Tofacitinib (CP-690550,Tasocitinib)",0.5890563951976928,0.03949332444659954,1.452385340669142,0.001998001998001998
GDC-0879,0.6523486220145952,0.08487863947735998,3.27914083610672,0.003996003996003996
Go 6983,0.8456075595153025,0.03184686213927975,6.674200989361202,0.000999000999000999
Triciribine,0.8478620387090933,0.07235491374493491,5.886113771374605,0.000999000999000999
BMS-833923,0.5693049050571252,0.0506975406592045,0.9549359543382772,0.07492507492507493
SNS-032 (BMS-387032),0.9676552622865522,0.023048965163975223,16.066328837551715,0.000999000999000999
RepSox,0.6973000746241289,0.07172686711707392,3.004280762871947,0.000999000999000999
WZ3146,0.9140546493671746,0.06321781210825249,11.5224447739395,0.000999000999000999
WIKI4,0.6380316980320159,0.06008765984591777,1.4827015621907056,0.000999000999000999
Tivozanib (AV-951),0.6432239267726885,0.07859064885248983,1.907068983053369,0.007992007992007992
Pacritinib (SB1518),0.9792838863772273,0.010982240727035414,15.476347863369837,0.000999000999000999
CHIR-99021 (CT99021),0.7311340109166197,0.07380331141753042,5.409881941163166,0.000999000999000999
Vacquinol-1,0.8870542631154759,0.04846826004509808,13.667626398990793,0.000999000999000999
MGCD-265,0.5750924651325062,0.02835393843428652,2.5084449012141454,0.4595404595404595
BLZ945,0.5467837861238387,0.0776207508980823,1.2416690303741948,0.8371628371628371
PHA-793887,0.941096755698149,0.026191279473076444,13.580828631852814,0.000999000999000999
BIX 02189,0.60192544390995,0.08419166868671073,1.860246689442051,0.07792207792207792
GSK621,0.5952933331481589,0.08681133218319156,1.2526788338594859,0.12387612387612387
BMS-777607,0.5857817778576797,0.08060956212150192,1.5544296041995502,0.23276723276723277
AZD5363,0.7522984360987737,0.0915080853758502,3.0154216810910697,0.000999000999000999
AZD1480,0.909136260254326,0.01176320544885816,15.495258154403436,0.000999000999000999
BMS-794833,0.6421367895316893,0.07502403105046619,2.537162335288322,0.000999000999000999
BI-78D3,0.5915703625120402,0.06916934902416803,2.1313765100005284,0.15384615384615385
SB590885,0.5708518921402554,0.08321164341292651,2.0180032512684325,0.4975024975024975
"BKM120 (NVP-BKM120, Buparlisib)",0.9641365712744981,0.014968763646081972,14.676050148338133,0.000999000999000999
Nintedanib (BIBF 1120)_uncertain,0.6760967192970154,0.07384323158018133,2.248323623089668,0.000999000999000999
Vismodegib (GDC-0449),0.6211653366596781,0.054384860706932346,2.200534381882841,0.000999000999000999
"Ridaforolimus (Deforolimus, MK-8669)",0.8132574723452365,0.09657753471707507,3.6340785356953482,0.000999000999000999
SB525334,0.575513327788794,0.031516333309032994,1.5213521447241485,0.028971028971028972
PD0325901,0.9723209837172151,0.018607610744471502,8.085682894135335,0.000999000999000999
Taladegib (LY2940680),0.5790250325107178,0.0545948296520345,1.0310714530634182,0.025974025974025976
Hesperetin,0.525398843855809,0.0352759187997052,1.0537315574106674,0.948051948051948
YO-01027,0.6509785985994141,0.051001931996718215,1.6192697002278689,0.000999000999000999
KU-55933 (ATM Kinase Inhibitor),0.6385756598548697,0.08747265021244906,1.2297762835791208,0.001998001998001998
Sotrastaurin,0.587431570991129,0.06876450297849784,1.1223441144050263,0.001998001998001998
LY294002,0.6780813414819555,0.07788575486230562,2.1690227657306584,0.000999000999000999
CHIR-99021 (CT99021) HCl,0.8187330609836831,0.032185689701586716,5.697083459933731,0.000999000999000999
"Cabozantinib (XL184, BMS-907351)",0.7280271575722485,0.08473688528523325,3.0087996861014132,0.000999000999000999
LGK-974,0.5665948723248618,0.037451047461626974,1.2014029535183275,0.07792207792207792
Barasertib (AZD1152-HQPA),0.9613759200634607,0.026440245785752547,17.802487538724204,0.000999000999000999
AZD2858,0.9339611104788116,0.01315077605297563,13.902755241151928,0.000999000999000999
CYC116,0.9611470956874865,0.023667968554124615,14.438685521050976,0.000999000999000999
HO-3867,0.5671437698333586,0.07706803900545495,1.5809504213941585,0.0999000999000999
YM201636,0.7409690046230336,0.04539514805981661,4.022206558447071,0.000999000999000999
Wnt agonist 1,0.9191471920856603,0.021044686394878408,17.380719515977134,0.000999000999000999
PD173074,0.7554703614400305,0.0919344736139586,4.261370213671853,0.000999000999000999
G-749,0.557357867571327,0.07284994201390209,1.5782463222713852,0.7432567432567433
Rigosertib (ON-01910),0.9349741267109423,0.0184621303495968,14.302183431360314,0.000999000999000999
SP600125,0.6849539974092405,0.10606485143973245,2.2587866749196697,0.000999000999000999
LFM-A13,0.6039031823569889,0.09564465821263256,1.619690528306063,0.03396603396603397
PIK-93,0.892825787798597,0.033253826950571,6.436985908383372,0.000999000999000999
AZD7762,0.9427597927052904,0.028221005069711504,14.162955121486082,0.000999000999000999
DASA-58,0.7096090635593164,0.0551502439004263,2.488437299291974,0.000999000999000999
PD318088,0.9260968072118898,0.02645869590321174,7.253580684742346,0.000999000999000999
Acadesine,0.6292974589551154,0.10408945902733067,1.678339203217582,0.001998001998001998
TCS 359,0.6882580538768451,0.06581788776591288,2.822705102999791,0.000999000999000999
PF-4708671,0.9049949836506398,0.04128815797780991,13.192382510144165,0.000999000999000999
NVP-BHG712,0.6982969068180738,0.07067611414451268,3.5900142700737865,0.000999000999000999
"Olmutinib (HM61713, BI 1482694)",0.6745956597962058,0.07290617048416574,3.2415408695471153,0.000999000999000999
Apatinib,0.6020438377547468,0.07703558297489264,1.9496926314272085,0.054945054945054944
Asiatic Acid,0.5967768722556103,0.08698400425072844,1.7603741661260086,0.17582417582417584
Afatinib (BIBW2992)_uncertain,0.5638691893761554,0.08232092504008606,2.028391087276682,0.7252747252747253
Gefitinib (ZD1839),0.8539148704234958,0.05336606796526754,6.98041459220114,0.000999000999000999
LY2811376,0.6159330347372591,0.08464745892850487,1.981573227131676,0.000999000999000999
PI-103,0.5706118112671261,0.08109511073898348,2.5020631224616388,0.4945054945054945
AC480 (BMS-599626),0.8588327780117335,0.047715407371160874,5.330596822442621,0.000999000999000999
Indirubin,0.7102783723804641,0.0399035958614519,2.487972443149749,0.000999000999000999
SB203580,0.7091375021177653,0.08995727460990548,3.6633375044205225,0.000999000999000999
LY411575,0.6709926191872049,0.03357974465562092,2.018981508855049,0.000999000999000999
GSK1904529A,0.6271979278081059,0.07892561577195688,1.6961745779344717,0.006993006993006993
WP1066,0.5816925540040928,0.0567779486407746,1.745453470493072,0.004995004995004995
OSU-03012 (AR-12),0.8006494373144916,0.062425108540035835,5.863820377607959,0.000999000999000999
Tofacitinib (CP-690550) Citrate,0.5389111977867749,0.03292257050621963,1.2966644277044488,0.5714285714285714
Everolimus (RAD001),0.6588102081679976,0.09838294571004717,3.162806222893789,0.000999000999000999
AZD1080,0.7878139786087355,0.023491418782554337,6.951896722580483,0.000999000999000999
PLX-4720,0.6671715594827277,0.0710569182069019,3.1917422465176006,0.000999000999000999
PD173955,0.811688187353519,0.04693775401481107,6.630425220056937,0.000999000999000999
WZ4002,0.6370983234262524,0.054197871953397765,2.1855871712813055,0.001998001998001998
OSI-930,0.575244080284746,0.060862273486135404,0.9628720147604888,0.4995004995004995
WYE-354,0.8444874042750652,0.05361142027528695,6.464302867106204,0.000999000999000999
AT13148,0.7549277797366034,0.10297043295571588,3.679115850964447,0.000999000999000999
Ki8751,0.7376576808041468,0.08743479233543108,4.143164740380384,0.000999000999000999
AZD6482,0.6767416460204497,0.0773861010725468,3.216369542785125,0.000999000999000999
SB239063,0.7258243565644882,0.06820775996847865,2.554824773059195,0.000999000999000999
Ponatinib (AP24534),0.8462518743439796,0.04059533197782725,4.955824634225998,0.000999000999000999
R406 (free base),0.6371181023711984,0.10732163609630645,2.751049101634244,0.003996003996003996
GSK2292767,0.9460468099919007,0.03122006076266704,7.832191502578987,0.000999000999000999
KU-60019,0.8038604195756974,0.06426353691112155,6.895295614349261,0.000999000999000999
PF-573228,0.7752429479289462,0.056510751298721684,3.7065173963000984,0.000999000999000999
Tyrphostin AG 1296,0.5952105252680197,0.08649221552070016,1.4148531244946811,0.0899100899100899
LY2784544,0.8299877418645561,0.04306496352514707,9.77844002816867,0.000999000999000999
OSI-420,0.9278667161570914,0.059394030476775925,9.622419992035171,0.000999000999000999
"7,8-Dihydroxyflavone",0.573503325632019,0.08987968263150328,2.3097687370098896,0.34965034965034963
"CAL-101 (Idelalisib, GS-1101)",0.6622330424604486,0.09787910583661612,2.443149509939508,0.000999000999000999
Honokiol,0.5546770372904442,0.06342527353984286,0.9835952184110671,0.7162837162837162
BMS-536924,0.8625790069632231,0.05784837973355843,5.960236085444957,0.000999000999000999
Imatinib Mesylate (STI571),0.8480487503343339,0.07618804100977719,5.103878068867752,0.000999000999000999
Fasudil (HA-1077) HCl,0.6024849779564937,0.04593430976893546,1.9499547188300101,0.000999000999000999
Rapamycin (Sirolimus),0.7041561309785258,0.06684601527023495,2.250782544633212,0.000999000999000999
Masitinib (AB1010),0.7491953747638085,0.054269913938698205,5.388189891054782,0.000999000999000999
Quercetin,0.604400940388053,0.04575414880198284,0.6756281907214746,0.000999000999000999
SB202190 (FHPI),0.7434156322120719,0.07398195222193273,3.8614866954068297,0.000999000999000999
SB415286,0.5683458186352961,0.03574487103791446,1.4082569649404766,0.03196803196803197
PF-04217903,0.6670391831080799,0.10119445619861926,1.3059415951247837,0.002997002997002997
CEP-33779,0.586227604746925,0.0469402619562674,1.1782253032541143,0.001998001998001998
Danusertib (PHA-739358),0.9334996419783236,0.02810043367310472,15.583120906129054,0.000999000999000999
XL019,0.6642933309868849,0.05360943571295418,2.372477751146707,0.000999000999000999
BMS-754807,0.9512786612372357,0.02024800595419048,12.016636121391802,0.000999000999000999
1-Azakenpaullone,0.6848124109145709,0.02911372465910864,3.6360876618502744,0.000999000999000999
"Roscovitine (Seliciclib,CYC202)",0.7118716928018793,0.06212745123047951,2.7160844801699198,0.000999000999000999
IWP-L6,0.6016423464594883,0.05328197537678275,1.6481701223874003,0.001998001998001998
PD98059,0.6054660153535099,0.06546541576601428,2.392935538315555,0.08091908091908091
KU-0063794,0.8766937783046806,0.045491603334565374,4.880556089306725,0.000999000999000999
PRI-724,0.5737830574861904,0.06817495702534539,1.5071877840350527,0.06293706293706294
"Vemurafenib (PLX4032, RG7204)",0.6185926614235437,0.11188061202156489,1.8198376129205485,0.0899100899100899
WH-4-023,0.6343115878643135,0.0974985596702557,2.2664463233445185,0.011988011988011988
"TSU-68 (SU6668, Orantinib)",0.5828587484638489,0.05862350304221772,2.1510103569202403,0.35764235764235763
ANA-12,0.6452093968069683,0.059974535620144404,1.7284557852844624,0.002997002997002997
SAR245409 (XL765),0.5445508144962792,0.0435734583837434,1.6794761187899594,0.8661338661338661
CP-673451,0.9199790189753907,0.04879586783023723,11.934283036976135,0.000999000999000999
BS-181 HCl,0.633729137365332,0.1262165434507781,3.3110737981656846,0.006993006993006993
BMS-265246,0.8732171552670168,0.05099112448847978,6.263903069559425,0.000999000999000999
NSC 23766,0.6262809265563393,0.08169275859956672,1.6313337694829193,0.00999000999000999
AST-1306,0.8610837812185572,0.059066470728074555,5.553588762724526,0.000999000999000999
PIK-293,0.660455206440993,0.1499796769041427,3.0701401405030997,0.001998001998001998
LY3023414,0.8721558443135914,0.0631792209346216,6.843646666970762,0.000999000999000999
PIK-294,0.6069798988636064,0.08745008917231942,2.0383441259037434,0.1088911088911089
Bosutinib (SKI-606),0.7768568372094882,0.0734013102349261,5.526002498196051,0.000999000999000999
XAV-939,0.5725253635827592,0.05011063813481517,1.272333724997565,0.11488511488511488
Lapatinib (GW-572016) Ditosylate,0.5839127591282576,0.10106290824257687,1.3920361366254776,0.2867132867132867
RO4929097,0.6530108039471986,0.08505947625917974,2.801238797359137,0.000999000999000999
Sorafenib Tosylate,0.610352016404648,0.0719299662630189,1.5345086037565685,0.030969030969030968
SB505124,0.5411189775270404,0.052027873362072784,1.29964851182711,0.7842157842157842
GDC-0941,0.5996262606029398,0.07518015546211605,2.2649281876738283,0.053946053946053944
Astragaloside A,0.6457212040822,0.035535633870591735,2.0987785855573273,0.000999000999000999
MK-2206 2HCl,0.8752539291107656,0.03720400099217605,5.7107729912606136,0.000999000999000999
TG101348 (SAR302503),0.9494904996711334,0.0153621054121275,16.598840170453013,0.000999000999000999
MLN8054,0.5860502244237269,0.08182782531262071,2.23244054698174,0.23176823176823177
"Baricitinib (LY3009104, INCB028050)",0.5752194271718614,0.06005518622000076,1.7157123660980726,0.07692307692307693
BI 2536,0.9691791603686971,0.02448414331171123,17.496543426719725,0.000999000999000999
Wnt-C59 (C59),0.5886120295206682,0.07609131113611037,1.9336243503118242,0.00999000999000999
Alisertib (MLN8237),0.9172755454422121,0.04264947310645456,16.42258520893654,0.000999000999000999
RKI-1447,0.5475406404630002,0.04621544437666937,0.9119760472615182,0.21978021978021978
SNS-314 Mesylate,0.9560649079812109,0.018300822392739807,16.65000039157429,0.000999000999000999
SH-4-54,0.631438965608374,0.05052118863638251,2.2241038689672163,0.000999000999000999
Regorafenib (BAY 73-4506),0.5693092463488412,0.056869017304473725,1.3334913796154064,0.44755244755244755
IM-12,0.6349314100716867,0.04666957334186436,1.5619209553718238,0.000999000999000999
Flavopiridol (Alvocidib),0.9780692941955588,0.027639366668608424,16.133795333118982,0.000999000999000999
BX-795,0.6071032095699278,0.08826581188859686,2.932985254558909,0.0989010989010989
Pelitinib (EKB-569),0.8821266313236127,0.03945965196011538,9.213192616972714,0.000999000999000999
Ro-3306,0.6222464629246911,0.0741668983665901,1.923069308028488,0.00999000999000999
AT7519,0.931414145566,0.042947873136823474,15.768125864213681,0.000999000999000999
AZD8055,0.9060221467129363,0.04824571894288156,7.472259877226187,0.000999000999000999
ETC-1002,0.5927330086606234,0.05572798626084437,1.882057863747708,0.12787212787212787
Lapatinib,0.6380114906966772,0.07370486110209247,2.04321738880488,0.000999000999000999
"PRT062607 (P505-15, BIIB057) HCl",0.9239557948179271,0.04333325893531529,7.0789629071693625,0.000999000999000999
AZD8931 (Sapitinib),0.8043819702256234,0.06984279303722916,6.46677517313655,0.000999000999000999
Telatinib,0.5545876921376792,0.08596258598252289,1.1828669802060279,0.7712287712287712
Chrysophanic Acid,0.6351243760180564,0.0871078884527781,2.307441327296552,0.00999000999000999
Anacardic Acid,0.6239821468633219,0.06567918188600325,1.6145782419835166,0.01098901098901099
LY2603618,0.8921147872138452,0.042072391640295165,10.299851383102798,0.000999000999000999
PF-00562271,0.9260164929669574,0.04904511043600581,13.137088174366925,0.000999000999000999
SC1,0.9341730662576755,0.045699540293032324,7.901421044770757,0.000999000999000999
R547,0.9544465894211369,0.04128335743615852,13.301907515056257,0.000999000999000999
TAK-901,0.8715802182566887,0.04188670027203185,11.132565589123553,0.000999000999000999
PLX7904,0.6306654783383674,0.11341893109281335,1.4841263585430824,0.001998001998001998
Tivantinib (ARQ 197),0.9026903623801443,0.03606300764060767,13.610524142798095,0.000999000999000999
Butein,0.6181205522921994,0.08621681316120074,2.3004587418771605,0.02197802197802198
MK-2461,0.732971550329329,0.10389661447002951,1.875549064232066,0.000999000999000999
Dabrafenib (GSK2118436),0.6783613129914892,0.05218936740308961,2.375704976019217,0.000999000999000999
TPCA-1,0.8039085592334704,0.0545896808824555,5.829434732060528,0.000999000999000999
IKK-16 (IKK Inhibitor VII),0.9767509082829869,0.02234160310026665,18.360434351865656,0.000999000999000999
PF-477736,0.8283947854993581,0.06560953151014152,11.62711800439201,0.000999000999000999
Piceatannol,0.7567961821277656,0.0766000881546495,2.85233173896581,0.000999000999000999
AP26113,0.9229492499151222,0.02830984195116614,13.387563551741316,0.000999000999000999
PD168393,0.8763592071856585,0.043707826783754206,6.505741105029242,0.000999000999000999
RN486,0.6479002684944585,0.06158442792084073,2.4554229477103298,0.001998001998001998
AZD3463,0.9439982938955831,0.019576884169398203,12.452165829095907,0.000999000999000999
SSR128129E,0.5681826548289061,0.08273698120727939,1.3605542188779045,0.4565434565434565
FRAX597,0.9178875452361555,0.03378350146616806,13.299597624926871,0.000999000999000999
TG003,0.6729203564880443,0.08630800108740139,3.2411918872500456,0.000999000999000999
KN-62,0.6258086790965376,0.07053010389708392,2.0633962254223555,0.006993006993006993
Phenformin HCl,0.6697973522768559,0.053073295999107206,2.2929588453538297,0.000999000999000999
DCC-2036 (Rebastinib),0.8061466088651781,0.05814319404007537,5.273807089263175,0.000999000999000999
Trametinib (GSK1120212),0.892093391540277,0.03807105500258019,6.423980464318083,0.000999000999000999
SU6656,0.9031998431894754,0.0486045420863125,11.910068059304498,0.000999000999000999
WAY-600,0.8651974538603462,0.047101306366826905,7.297234303165432,0.000999000999000999
AMG-900,0.9072385331587428,0.0318750295345257,16.196192641531713,0.000999000999000999
AZD3759,0.863362770560349,0.04731479244326395,5.805519977615297,0.000999000999000999
PHA-767491,0.9737659438965615,0.022249233572262644,14.946525011642121,0.000999000999000999
