,AUC_Mean,AUC_Std,Distance,PValue
PHT-427,0.8119111457918955,0.07934337064740878,7.092773398333129,0.000999000999000999
BIRB 796 (Doramapimod),0.7494760187728937,0.08905250346271489,4.364478434769662,0.000999000999000999
VE-821,0.8040517139292209,0.05052287988635321,4.14047912616316,0.000999000999000999
AZD8330,0.9685213212713213,0.031918424577644114,19.970885870651,0.000999000999000999
GSK461364,0.9338244047619048,0.059670357174208544,15.609142570029285,0.000999000999000999
BMS-582949,0.6709051043456078,0.08077426058136082,3.8794645765126226,0.001998001998001998
Mubritinib (TAK 165),0.9515215340215339,0.028124028100013482,7.274767125748429,0.000999000999000999
Volasertib (BI 6727),0.7209942890786544,0.05022093027663802,3.880045428646804,0.000999000999000999
Axitinib,0.7561494527037291,0.06463393115047618,3.978506176217055,0.000999000999000999
Enzastaurin (LY317615),0.7809115008787627,0.05669567281567099,3.883294271669758,0.000999000999000999
"Dovitinib (TKI-258, CHIR-258)",0.721668331289192,0.12051589397812319,4.362047258947592,0.000999000999000999
Ruxolitinib (INCB018424),0.719315180306197,0.050207509904442026,3.9359888847358424,0.000999000999000999
Nilotinib (AMN-107),0.5974121167384197,0.06173715293209673,1.5929202183536204,0.1088911088911089
Semagacestat (LY450139),0.6422145856517142,0.057463913738118676,1.195766026940333,0.000999000999000999
"Temsirolimus (CCI-779, NSC 683864)",0.7659116470474829,0.08352494609670591,2.358529216848756,0.000999000999000999
DAPT (GSI-IX),0.6738837347899949,0.03373396170333482,1.193170698816692,0.000999000999000999
Crizotinib (PF-02341066),0.8897014406302333,0.05554301987649201,4.957830797787687,0.000999000999000999
ICG-001,0.632155641091762,0.06408457375752534,2.368371736631158,0.000999000999000999
Brivanib (BMS-540215),0.7088903508771929,0.0929856438522358,2.9129685435380313,0.000999000999000999
GW788388,0.6810476783790569,0.08147680643626731,3.0280665064344188,0.000999000999000999
U0126-EtOH,0.6343603166250898,0.0916982786761923,1.9454828201251206,0.000999000999000999
S-Ruxolitinib (INCB018424),0.5716768501020171,0.05206021513634538,1.3525390618538897,0.00999000999000999
GSK690693,0.9002001444869157,0.04830986232622245,4.55826071108258,0.000999000999000999
SANT-1,0.5881861325367941,0.0663601203496816,1.306050925048136,0.01898101898101898
Brivanib Alaninate (BMS-582664),0.672618044293741,0.07816641063684471,2.429957971065447,0.000999000999000999
Ro 31-8220 Mesylate,0.9662844323946589,0.02132351569743663,13.378792002848765,0.000999000999000999
CP-724714,0.6306203795461391,0.04450987102019607,2.4660987629443265,0.003996003996003996
AR-A014418,0.731823135851234,0.04377138155886452,4.280844766852548,0.000999000999000999
ENMD-2076,0.8944887358983669,0.05382452303132745,7.334120481479012,0.000999000999000999
STA-21,0.5773086559702434,0.030244141626480606,0.8519899586505724,0.005994005994005994
Amuvatinib (MP-470),0.9310971620309875,0.053538938475630043,5.308934819903288,0.000999000999000999
GNE-7915,0.7723200371760474,0.06568263077819282,4.277357568514161,0.000999000999000999
Genistein,0.7275214163799438,0.0717671673086796,6.842573916165965,0.000999000999000999
PHA-680632,0.832993617746066,0.06724227269039607,7.58602560682801,0.000999000999000999
FIIN-2,0.6117194548084641,0.0790824925657138,2.2164184806643523,0.04395604395604396
HMN-214,0.9463155542243887,0.03950755922060102,8.45195947696542,0.000999000999000999
Hesperadin,0.9630026512577418,0.039070014864878815,13.621185760550498,0.000999000999000999
ONO-4059,0.7046214756856286,0.09836091380060107,2.446545335902314,0.000999000999000999
KRN 633,0.7073641906231883,0.09608600683013499,6.067063272203562,0.000999000999000999
Tie2 kinase inhibitor,0.8103968979936471,0.08256753666213752,5.913731392411822,0.000999000999000999
AG-18,0.7416972857723632,0.04840850043613143,1.820576320740504,0.000999000999000999
KW-2449,0.9103524335857929,0.050401082478440405,9.396903908764388,0.000999000999000999
R406,0.717946366700598,0.07345869171178769,2.9530257998688527,0.000999000999000999
AMG 337,0.7681993285137635,0.06003410493677248,4.370185017251358,0.000999000999000999
PP242,0.9529648467574162,0.04231882460311133,9.107438726260211,0.000999000999000999
Palomid 529 (P529),0.5851984134429954,0.07473780336369477,2.0744834951432596,0.3386613386613387
Saracatinib (AZD0530),0.8326435108016801,0.07643305848616874,4.234251823566116,0.000999000999000999
SB431542,0.6453236742494853,0.06142598139539124,1.4236533101898654,0.000999000999000999
PD184352 (CI-1040),0.953055113432933,0.033098991532137266,9.491446815382732,0.000999000999000999
Thiazovivin,0.638890871089915,0.05068082366079477,2.715594257060749,0.000999000999000999
NVP-AEW541,0.941913443883258,0.02240687243408813,9.303633029439949,0.000999000999000999
Theophylline,0.5802813768137751,0.059071843216414656,1.5774288924527216,0.028971028971028972
"VX-680 (Tozasertib, MK-0457)",0.887671631201043,0.05941912279240069,5.8876955865108105,0.000999000999000999
CYT387,0.584843265864438,0.05647435818947364,1.9763678863884537,0.001998001998001998
PHA-665752,0.7735177435219943,0.05161086649219164,6.726285193356339,0.000999000999000999
NVP-BSK805 2HCl,0.7233405185832609,0.031154092288960884,3.721778277657162,0.000999000999000999
"Refametinib (RDEA119, Bay 86-9766)",0.9806814264167205,0.024967865154332757,18.42941222080603,0.000999000999000999
PF-5274857,0.567484958644732,0.07040215214381498,0.9822360973735053,0.16083916083916083
ZM 447439,0.772288961038961,0.10850385290417908,6.544285224858546,0.000999000999000999
Pirfenidone,0.6016959830635965,0.056919599165594095,2.252698646272408,0.004995004995004995
JNJ-38877605,0.588764896911637,0.09593130584843879,1.2953495403923398,0.24875124875124874
KY02111,0.5617431189308155,0.04801154073870488,1.4676403369377349,0.21978021978021978
AG-490 (Tyrphostin B42),0.6340160182040109,0.05556594297564983,1.2440320288208717,0.000999000999000999
GF109203X,0.8723615925283837,0.02821902459839793,6.381523610746282,0.000999000999000999
TGX-221,0.7272136292076727,0.07023550371193812,8.231069121603102,0.000999000999000999
FH535,0.9342312814752187,0.022554000431437477,4.542067667549996,0.000999000999000999
CUDC-101,0.9883227900410564,0.017123218313794913,24.75298290540585,0.000999000999000999
ZM 39923 HCl,0.5518123985537012,0.04316285571668374,1.3827594454447103,0.2047952047952048
JNJ-7706621,0.9850757575757575,0.030724437290729288,21.705008625453445,0.000999000999000999
Decernotinib (VX-509),0.7016761297855344,0.043396315497909746,3.3421737171129857,0.000999000999000999
TG100-115,0.7081604274414209,0.07054440719991935,3.463169378155649,0.000999000999000999
VX-745,0.6398731578878637,0.07545083272610514,3.0107601448150794,0.007992007992007992
Bikinin,0.6597303175387415,0.06522913712954453,3.7236454312368408,0.000999000999000999
AEE788 (NVP-AEE788),0.7901417889741016,0.11049629280205252,4.235493292953418,0.000999000999000999
BIX 02188,0.6382312764730205,0.06636906324969077,2.3621906433876907,0.006993006993006993
CC-223,0.9568365694333185,0.03186749922694671,10.139054507030556,0.000999000999000999
AT7867,0.8352600548354946,0.057316490264662165,3.4292423620638774,0.000999000999000999
H 89 2HCl,0.6102400293096483,0.06980820379741551,2.202477826797311,0.0899100899100899
CEP-32496,0.6290005817303611,0.06684478717782258,1.5681749379561027,0.014985014985014986
RAF265 (CHIR-265),0.9822026657552974,0.025431436948708495,21.8992128982564,0.000999000999000999
SGI-1776 free base,0.8168605233775512,0.1019342222221172,4.792892384758151,0.000999000999000999
Oclacitinib,0.5982015535559212,0.04547781686324915,1.2580996507285511,0.000999000999000999
Degrasyn (WP1130),0.7213330067638709,0.0718527415464204,2.963266479574508,0.000999000999000999
Selumetinib (AZD6244),0.9928574897324898,0.01201687513465648,23.58883406350057,0.000999000999000999
SB216763,0.7212833643765012,0.04117606498794233,2.7157158936097416,0.000999000999000999
Dasatinib,0.8559239101298936,0.11243006679279355,4.24289254608854,0.000999000999000999
GSK429286A,0.7846951260629236,0.03537351267586443,4.679651987979832,0.000999000999000999
Pazopanib HCl,0.762847478691405,0.07971401835210784,4.127647902615263,0.000999000999000999
"LDE225 (NVP-LDE225,Erismodegib)",0.6132808185157421,0.05789354290779251,2.2921780409093158,0.000999000999000999
LY2157299,0.7378280652670897,0.0628780422303362,3.256823966867172,0.000999000999000999
ZSTK474,0.7856315253374075,0.07313350119345101,3.4718472299807797,0.000999000999000999
TG101209,0.9341002557381379,0.02863579929306719,7.162922733481275,0.000999000999000999
OSI-906 (Linsitinib),0.9290804934130726,0.03864301027459447,8.737050092494968,0.000999000999000999
"Tofacitinib (CP-690550,Tasocitinib)",0.5905546549518494,0.03594455360078882,1.1812187668061387,0.000999000999000999
GDC-0879,0.7818197628156349,0.06111396916672254,4.968579009339003,0.000999000999000999
Go 6983,0.8755580077177623,0.0411948785296575,5.474178693065229,0.000999000999000999
Triciribine,0.8564678469872501,0.049743608522593685,8.016645093496113,0.000999000999000999
BMS-833923,0.6148013913875914,0.04456906998166865,2.0101421020974053,0.001998001998001998
SNS-032 (BMS-387032),0.9900028448879553,0.013357462677547803,18.075609156735606,0.000999000999000999
RepSox,0.7280221839140911,0.03839008506268358,2.417366066837485,0.000999000999000999
WZ3146,0.7470913804118138,0.07524485029648718,2.397098446989938,0.000999000999000999
WIKI4,0.6525699888383758,0.05980804000807738,2.3334857953405397,0.000999000999000999
Tivozanib (AV-951),0.7261065449482149,0.08275730728390027,3.6207218357325335,0.000999000999000999
Pacritinib (SB1518),0.9866660516917702,0.015532955929927676,19.06667716636347,0.000999000999000999
CHIR-99021 (CT99021),0.8773392553152615,0.06628125576783488,7.460763159244753,0.000999000999000999
Vacquinol-1,0.7687709425648424,0.08073553536444557,5.321463827725353,0.000999000999000999
MGCD-265,0.7429893362642155,0.08303203661031756,6.251523880009662,0.000999000999000999
BLZ945,0.6615768494105417,0.1032743179001363,3.1537350775112154,0.000999000999000999
PHA-793887,0.8951155564565008,0.035884915037720636,7.794717588058642,0.000999000999000999
BIX 02189,0.6949689391462847,0.06883103839505722,2.554021755253495,0.000999000999000999
GSK621,0.6184204745863792,0.1160666056816115,2.097452947840758,0.03196803196803197
BMS-777607,0.6052880585236892,0.08930986687133459,1.3115605476777974,0.05194805194805195
AZD5363,0.9675279324119822,0.03374779098514244,12.01269832679204,0.000999000999000999
AZD1480,0.9086747541208512,0.020561158874773416,8.79101453193305,0.000999000999000999
BMS-794833,0.7428035651529383,0.0742500215552091,3.0333360779941025,0.000999000999000999
BI-78D3,0.7261607257298843,0.07957913765373602,3.413870366029391,0.000999000999000999
SB590885,0.9004564496555062,0.05552312669512804,6.891044309115322,0.000999000999000999
"BKM120 (NVP-BKM120, Buparlisib)",0.9832561751973519,0.019242881965231367,15.732333761218088,0.000999000999000999
Nintedanib (BIBF 1120)_uncertain,0.8838959147334148,0.0656761684184016,5.238337322761071,0.000999000999000999
Vismodegib (GDC-0449),0.6264788136773249,0.053774754383189946,2.0891575442373247,0.001998001998001998
"Ridaforolimus (Deforolimus, MK-8669)",0.7744700700991677,0.03365526084486738,2.555008035431504,0.000999000999000999
SB525334,0.5678201010416751,0.05331452292379021,1.2845485186778967,0.11688311688311688
PD0325901,0.9777039137333254,0.016400376114884693,22.414806752301775,0.000999000999000999
Taladegib (LY2940680),0.6336718722496195,0.03863614578419451,2.382769830225506,0.000999000999000999
Hesperetin,0.6800542583998316,0.061929724921683,2.1089698711192644,0.000999000999000999
YO-01027,0.6744269284770593,0.06813810782953368,2.3467709781774424,0.000999000999000999
KU-55933 (ATM Kinase Inhibitor),0.7381067631567411,0.09347825825092114,4.2185956482643965,0.000999000999000999
Sotrastaurin,0.8465770209395196,0.03360080750956991,4.900110990645241,0.000999000999000999
LY294002,0.7690614562245386,0.07087363892837345,6.307030654596942,0.000999000999000999
CHIR-99021 (CT99021) HCl,0.9296522687817751,0.01815376831337541,7.5535563496945555,0.000999000999000999
"Cabozantinib (XL184, BMS-907351)",0.6489269852954063,0.07959186939676184,1.810138567937171,0.001998001998001998
LGK-974,0.719470042240242,0.02478391467677331,3.2004274438463876,0.000999000999000999
Barasertib (AZD1152-HQPA),0.9058725836427076,0.05333698095081424,5.7211357422153375,0.000999000999000999
AZD2858,0.9505723908178801,0.019444052357855183,9.245399028018923,0.000999000999000999
CYC116,0.9008188784040178,0.05412878130406605,8.296839364713344,0.000999000999000999
HO-3867,0.6699895550551818,0.036805048238087196,3.02156509827587,0.000999000999000999
YM201636,0.9330187881290822,0.04478867156248987,7.9687498810974535,0.000999000999000999
Wnt agonist 1,0.9378994465528707,0.028955546226698308,9.40309067204136,0.000999000999000999
PD173074,0.73617000215582,0.07935307132639732,14.763003786578766,0.000999000999000999
G-749,0.6578694814842009,0.08141340582027974,2.709578464950326,0.000999000999000999
Rigosertib (ON-01910),0.9756741207510439,0.04638219982228804,21.427652424675866,0.000999000999000999
SP600125,0.7400785517206406,0.06215803224105692,12.065145147671503,0.000999000999000999
LFM-A13,0.7568800712157826,0.09692713992385894,2.3139193732333982,0.000999000999000999
PIK-93,0.7748072887338603,0.054828100135119975,7.20062194484996,0.000999000999000999
AZD7762,0.965175888925889,0.0333224168878647,18.541696129508292,0.000999000999000999
DASA-58,0.6591663499460381,0.11245642445236453,1.9347904580783652,0.000999000999000999
PD318088,0.9994652406417112,0.0016042780748663165,23.951416686878996,0.000999000999000999
Acadesine,0.7104247351114358,0.06288514764803234,2.2945159036254665,0.000999000999000999
TCS 359,0.6204974523499305,0.08442111890023264,2.3191173281307775,0.015984015984015984
PF-4708671,0.9846770349319689,0.017890894310674022,15.88698946245317,0.000999000999000999
NVP-BHG712,0.9696876229771888,0.026878382951788862,15.430592492758892,0.000999000999000999
"Olmutinib (HM61713, BI 1482694)",0.6784404939871564,0.09615316908878761,2.8819621677895717,0.000999000999000999
Apatinib,0.6272910226009908,0.11320238257316696,5.489469248886197,0.016983016983016984
Asiatic Acid,0.7500105322830887,0.0611474861357848,8.371240201509673,0.000999000999000999
Afatinib (BIBW2992)_uncertain,0.6800663097913737,0.10425567035163774,2.4328524786032917,0.000999000999000999
Gefitinib (ZD1839),0.7112471325947614,0.12385616814432482,3.000176857765246,0.000999000999000999
LY2811376,0.619907953802019,0.053187788096176636,2.584651207481707,0.000999000999000999
PI-103,0.8147101253203711,0.054758106967841114,6.004411656489478,0.000999000999000999
AC480 (BMS-599626),0.6709232470278708,0.09102407905716474,2.1698034509887583,0.000999000999000999
Indirubin,0.7500094067593298,0.05120699207010017,3.4652847108087816,0.000999000999000999
SB203580,0.6568864186025287,0.11064520822296053,3.0262332569989057,0.000999000999000999
LY411575,0.7290583660138188,0.06276706803128577,3.402235712870666,0.000999000999000999
GSK1904529A,0.7215009541828428,0.07850796042457071,3.7016421131618875,0.000999000999000999
WP1066,0.6596245828613019,0.05995197349092617,2.4082632893119498,0.000999000999000999
OSU-03012 (AR-12),0.6752630539465284,0.09390475940797628,3.018809403318912,0.000999000999000999
Tofacitinib (CP-690550) Citrate,0.5885919913337052,0.0545712735327,1.8802521036150823,0.002997002997002997
Everolimus (RAD001),0.7304032884244103,0.044929913474695694,4.575268965119214,0.000999000999000999
AZD1080,0.91189278340401,0.0407122235562118,7.028888189379682,0.000999000999000999
PLX-4720,0.673182695976399,0.061874801750370884,3.267916188822868,0.000999000999000999
PD173955,0.8878050667711914,0.02981068057345453,5.730326630759058,0.000999000999000999
WZ4002,0.6880620208609759,0.058844698007175816,2.8409332860452494,0.000999000999000999
OSI-930,0.7583666430571594,0.09441110467401094,2.3586311392186197,0.000999000999000999
WYE-354,0.7767814293549586,0.07398591803185173,6.179350584682471,0.000999000999000999
AT13148,0.7263534256516713,0.09917714386619657,2.4299321911026,0.000999000999000999
Ki8751,0.6475798170366522,0.06896470316915829,1.732385436151159,0.001998001998001998
AZD6482,0.7559000718116253,0.10630183002427754,3.2359293580974517,0.000999000999000999
SB239063,0.6674887832736803,0.07089980243580805,1.4793787826288576,0.000999000999000999
Ponatinib (AP24534),0.7795445544281091,0.06395271058053023,4.51329023012789,0.000999000999000999
R406 (free base),0.6097865527790063,0.0962339979521131,1.6665739944460283,0.07592407592407592
GSK2292767,0.8936477950154421,0.043173632161738265,11.692528806636922,0.000999000999000999
KU-60019,0.7628971644185671,0.07274619508144131,4.598038573575642,0.000999000999000999
PF-573228,0.8925986472916299,0.08635678976918267,10.017840150847507,0.000999000999000999
Tyrphostin AG 1296,0.7510261106384166,0.05805186237639012,3.919089200085058,0.000999000999000999
LY2784544,0.6517525525147043,0.04978719388461539,1.7428706182850948,0.000999000999000999
OSI-420,0.6693688564617358,0.10910463094994156,3.1028010404881337,0.000999000999000999
"7,8-Dihydroxyflavone",0.7516429935329042,0.09965109446117533,3.3573170771989878,0.000999000999000999
"CAL-101 (Idelalisib, GS-1101)",0.7278818154669547,0.06523917325970763,2.8012229681058556,0.000999000999000999
Honokiol,0.5765564646911396,0.05887253970406376,2.0709162140856927,0.4435564435564436
BMS-536924,0.9683492063492064,0.03564778288040132,15.46978582529294,0.000999000999000999
Imatinib Mesylate (STI571),0.7246197344481098,0.11647212045098779,3.636269145425177,0.000999000999000999
Fasudil (HA-1077) HCl,0.6614516473083947,0.045852540548741244,2.2720177210824253,0.000999000999000999
Rapamycin (Sirolimus),0.7775500926661917,0.08331503080353178,4.079784022615578,0.000999000999000999
Masitinib (AB1010),0.7208521392158798,0.06973071449602022,5.562430550227061,0.000999000999000999
Quercetin,0.6301311446945003,0.046381924884098924,2.440005533392549,0.000999000999000999
SB202190 (FHPI),0.6534893199361191,0.11172271267060735,2.362084741538985,0.000999000999000999
SB415286,0.5773774279311427,0.045051638374737094,1.4178130626455752,0.003996003996003996
PF-04217903,0.6509230761745599,0.08801548673962598,1.3334464458206412,0.000999000999000999
CEP-33779,0.6166571770317726,0.05824729336866049,2.536780690973121,0.000999000999000999
Danusertib (PHA-739358),0.920237808573722,0.05513892418678263,6.834934318774618,0.000999000999000999
XL019,0.7334175328413746,0.03185685566307539,2.5953652373685774,0.000999000999000999
BMS-754807,0.9730818134670136,0.01967332545148211,17.670160762522944,0.000999000999000999
1-Azakenpaullone,0.8008526753073933,0.05935744099138924,5.49645784907258,0.000999000999000999
"Roscovitine (Seliciclib,CYC202)",0.7013705507455507,0.08173605295352487,3.0868105048193923,0.000999000999000999
IWP-L6,0.6542880825091868,0.06071510691854355,2.834165758939769,0.000999000999000999
PD98059,0.6175097518104231,0.07429669417193216,1.0381099786228227,0.03296703296703297
KU-0063794,0.9126197280531647,0.039193863720930096,6.78119544566315,0.000999000999000999
PRI-724,0.6425010143504492,0.039166789723845595,2.1419706384336124,0.000999000999000999
"Vemurafenib (PLX4032, RG7204)",0.728991572910193,0.0855933421193433,3.2490460519901654,0.000999000999000999
WH-4-023,0.7286167950025244,0.07707239017627197,4.043582971438525,0.000999000999000999
"TSU-68 (SU6668, Orantinib)",0.6200497564345604,0.06473041858748649,2.55941901456007,0.024975024975024976
ANA-12,0.62995438371427,0.06053813328485012,1.778738652411157,0.01098901098901099
SAR245409 (XL765),0.6369491995362738,0.09177588582895801,3.4206861718065977,0.002997002997002997
CP-673451,0.8448621375147487,0.041620523218730957,9.791452416349452,0.000999000999000999
BS-181 HCl,0.7160478634670359,0.08352976099328252,3.4367607678319456,0.000999000999000999
BMS-265246,0.8950204229595803,0.04083455122501257,7.985703499672559,0.000999000999000999
NSC 23766,0.7727489383681334,0.09043225984592092,3.6837199477125346,0.000999000999000999
AST-1306,0.6933382088111651,0.06683535815180143,4.352696972271721,0.000999000999000999
PIK-293,0.7741039526031617,0.06974310298678359,5.617266478455053,0.000999000999000999
LY3023414,0.950983709273183,0.057608410815410946,9.410545510328785,0.000999000999000999
PIK-294,0.6312419647022193,0.09438909543707258,2.7024869356258066,0.002997002997002997
Bosutinib (SKI-606),0.9334010622213457,0.0465437898756696,6.769882633543185,0.000999000999000999
XAV-939,0.7155363237602225,0.03799825265286448,3.39997366862617,0.000999000999000999
Lapatinib (GW-572016) Ditosylate,0.705614946385561,0.08368326712728551,2.2687145055992404,0.000999000999000999
RO4929097,0.7510643612580946,0.05558628889109371,2.0176598538081625,0.000999000999000999
Sorafenib Tosylate,0.8656814919347117,0.05273940895711976,4.878865239844751,0.000999000999000999
SB505124,0.7066487242289223,0.04155879257632077,3.6913684694221254,0.000999000999000999
GDC-0941,0.6141383162127171,0.07183800931944766,2.770654452906465,0.01898101898101898
Astragaloside A,0.5990755205880456,0.03621271800982358,1.2733909780880959,0.003996003996003996
MK-2206 2HCl,0.9375539204385358,0.05360805168559975,12.189843788210057,0.000999000999000999
TG101348 (SAR302503),0.8992930687772308,0.024551934443237857,8.879776805302866,0.000999000999000999
MLN8054,0.6299091265594159,0.08671550311879934,2.9874282617056744,0.011988011988011988
"Baricitinib (LY3009104, INCB028050)",0.7871087681255428,0.04638613964426585,4.76316821948117,0.000999000999000999
BI 2536,0.9516236214765627,0.046534419933741036,16.29131579232089,0.000999000999000999
Wnt-C59 (C59),0.6463130897050073,0.07229729577502995,1.997675043234094,0.000999000999000999
Alisertib (MLN8237),0.958782078592599,0.034222483154591976,30.692194761901327,0.000999000999000999
RKI-1447,0.5918944382078417,0.03940970971909304,0.7957712857978702,0.001998001998001998
SNS-314 Mesylate,0.8631825413578511,0.07158381816535228,5.131540669809779,0.000999000999000999
SH-4-54,0.6550684608119369,0.034208122086255864,2.3670654916190896,0.000999000999000999
Regorafenib (BAY 73-4506),0.7558671054719649,0.07362612913623699,3.657411652365477,0.000999000999000999
IM-12,0.7577187348314888,0.05218661927982489,4.099449443377298,0.000999000999000999
Flavopiridol (Alvocidib),0.9584511171849643,0.03029287289426578,14.082853498703404,0.000999000999000999
BX-795,0.8526475543570712,0.11379477767001393,8.385700606450015,0.000999000999000999
Pelitinib (EKB-569),0.7225483254275824,0.10828104498237869,4.204427752841715,0.000999000999000999
Ro-3306,0.7560435522026426,0.07864062955804134,4.146718459069777,0.000999000999000999
AT7519,0.9818880534670009,0.024832437481036935,20.80042381450907,0.000999000999000999
AZD8055,0.9435129068462402,0.06915543319027105,10.756112364235024,0.000999000999000999
ETC-1002,0.6164973531227401,0.08700021275813458,2.086312479219727,0.06793206793206794
Lapatinib,0.6897565256166263,0.08000077662980166,2.3525396905794493,0.000999000999000999
"PRT062607 (P505-15, BIIB057) HCl",0.7765979621513678,0.06988590447903567,5.25583145646686,0.000999000999000999
AZD8931 (Sapitinib),0.7539062786199009,0.06446328484867155,4.41167565405641,0.000999000999000999
Telatinib,0.5968190504712899,0.10114691559735618,1.6311429675237863,0.16683316683316685
Chrysophanic Acid,0.6586260233163584,0.06776988383955135,2.162590758797448,0.000999000999000999
Anacardic Acid,0.7507777226471302,0.07476434526064628,2.5915757113980775,0.000999000999000999
LY2603618,0.9267133042389609,0.04727500403058214,6.442095929862949,0.000999000999000999
PF-00562271,0.9451432880844646,0.07520654903693566,13.332004950463851,0.000999000999000999
SC1,0.9551477773106732,0.03870514762408677,11.195972194480603,0.000999000999000999
R547,0.9877814426763084,0.0117605804330142,14.887014434672777,0.000999000999000999
TAK-901,0.8874067729655966,0.046057220831059,6.979523683766402,0.000999000999000999
PLX7904,0.6263092972436184,0.08548782996002822,3.0415198899671716,0.006993006993006993
Tivantinib (ARQ 197),0.9273774674021246,0.04879397896563773,9.870480182141643,0.000999000999000999
Butein,0.7189909584667713,0.08587900088637845,3.3965504564926294,0.000999000999000999
MK-2461,0.6967324896465763,0.07872775504722368,3.7384990144685784,0.000999000999000999
Dabrafenib (GSK2118436),0.7988876298280323,0.08242242211911065,4.193265735306115,0.000999000999000999
TPCA-1,0.8653596081421158,0.047046609581524214,5.190864348080985,0.000999000999000999
IKK-16 (IKK Inhibitor VII),0.8220265364150812,0.09894377097300366,5.3548813412149086,0.000999000999000999
PF-477736,0.7523693788828887,0.11138989245973988,3.478814722778213,0.000999000999000999
Piceatannol,0.6993219584279956,0.08395305247039733,1.7540159869977134,0.000999000999000999
AP26113,0.9651007326007326,0.0382612184795384,20.89181658912936,0.000999000999000999
PD168393,0.604261810922715,0.06448833953620133,1.7780894087679,0.05094905094905095
RN486,0.7607497260467185,0.09699320768919839,5.056297264599706,0.000999000999000999
AZD3463,0.9680612315101479,0.02401456921200386,12.186174902117756,0.000999000999000999
SSR128129E,0.6688857660288996,0.09576957844924795,3.04276698653025,0.000999000999000999
FRAX597,0.9696969696969695,0.03157191857078988,12.637268788388631,0.000999000999000999
TG003,0.6180423546611629,0.08425226830219472,1.729195056932029,0.022977022977022976
KN-62,0.6987719035780181,0.1107750426135696,5.1704692807834896,0.000999000999000999
Phenformin HCl,0.7565838076455186,0.07470332602026573,3.6165099414579953,0.000999000999000999
DCC-2036 (Rebastinib),0.8818581535041805,0.06382829616720095,7.234919592360819,0.000999000999000999
Trametinib (GSK1120212),0.9757199577705578,0.034601488434861674,18.745237818299778,0.000999000999000999
SU6656,0.8110091353435006,0.0692667555101868,2.985995161740704,0.000999000999000999
WAY-600,0.9590124673228388,0.031180635579670997,8.59629517198388,0.000999000999000999
AMG-900,0.8949671054139066,0.046772600659179625,6.8475902793049,0.000999000999000999
AZD3759,0.6224874246238337,0.05595751296701277,2.925820270356607,0.030969030969030968
PHA-767491,0.9438196783436721,0.047966521140671466,14.159247061213664,0.000999000999000999
